"Module","File","ApiVersion","Command","Method","Uri","Disposition","OracleCommands"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultCount.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultCount","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/$count","matched","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultCount"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultReprocessedRun_Get.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultReprocessedRun","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/{param}/reprocessedRuns/{param}","matched","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultReprocessedRun"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultReprocessedRun_List.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultReprocessedRun","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/{param}/reprocessedRuns","matched","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultReprocessedRun"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultReprocessedRun.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultReprocessedRun","","","dispatcher",""
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultReprocessedRunCount.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultReprocessedRunCount","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/{param}/reprocessedRuns/$count","matched","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultReprocessedRunCount"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSubject.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSubject","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/{param}/subject","matched","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSubject"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSubjectMailboxSetting.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSubjectMailboxSetting","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/{param}/subject/mailboxSettings","matched","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSubjectMailboxSetting"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSubjectServiceProvisioningError.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSubjectServiceProvisioningError","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/{param}/subject/serviceProvisioningErrors","matched","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSubjectServiceProvisioningError"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSubjectServiceProvisioningErrorCount.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSubjectServiceProvisioningErrorCount","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/{param}/subject/serviceProvisioningErrors/$count","matched","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSubjectServiceProvisioningErrorCount"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSummaryWithStartDateTimeWithEndDateTime.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSummaryWithStartDateTimeWithEndDateTime","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/summary(startDateTime={startDateTime},endDateTime={endDateTime})","mismatch","Invoke-MgSummaryIdentityGovernanceLifecycleWorkflowRunUserProcessingResult"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResult_Get.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResult","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/{param}/taskProcessingResults/{param}","matched","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResult"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResult_List.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResult","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/{param}/taskProcessingResults","matched","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResult"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResult.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResult","","","dispatcher",""
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResultCount.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResultCount","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/{param}/taskProcessingResults/$count","no-oracle",""
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResultSubject.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResultSubject","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/{param}/taskProcessingResults/{param}/subject","no-oracle",""
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResultSubjectMailboxSetting.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResultSubjectMailboxSetting","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/{param}/taskProcessingResults/{param}/subject/mailboxSettings","no-oracle",""
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResultSubjectServiceProvisioningError.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResultSubjectServiceProvisioningError","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/{param}/taskProcessingResults/{param}/subject/serviceProvisioningErrors","no-oracle",""
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResultSubjectServiceProvisioningErrorCount.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResultSubjectServiceProvisioningErrorCount","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/{param}/taskProcessingResults/{param}/subject/serviceProvisioningErrors/$count","no-oracle",""
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResultTask.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultTaskProcessingResultTask","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/runs/{param}/userProcessingResults/{param}/taskProcessingResults/{param}/task","no-oracle",""
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowSetting.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowSetting","GET","/identityGovernance/lifecycleWorkflows/settings","matched","Get-MgIdentityGovernanceLifecycleWorkflowSetting"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTask_Get.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTask","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/tasks/{param}","matched","Get-MgIdentityGovernanceLifecycleWorkflowTask"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTask_List.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTask","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/tasks","matched","Get-MgIdentityGovernanceLifecycleWorkflowTask"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTask.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTask","","","dispatcher",""
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskCount.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskCount","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/tasks/$count","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskCount"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskDefinition_Get.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskDefinition","GET","/identityGovernance/lifecycleWorkflows/taskDefinitions/{param}","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskDefinition"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskDefinition_List.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskDefinition","GET","/identityGovernance/lifecycleWorkflows/taskDefinitions","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskDefinition"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskDefinition.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskDefinition","","","dispatcher",""
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskDefinitionCount.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskDefinitionCount","GET","/identityGovernance/lifecycleWorkflows/taskDefinitions/$count","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskDefinitionCount"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskProcessingResult_Get.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResult","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/tasks/{param}/taskProcessingResults/{param}","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResult"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskProcessingResult_List.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResult","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/tasks/{param}/taskProcessingResults","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResult"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskProcessingResult.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResult","","","dispatcher",""
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskProcessingResultCount.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResultCount","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/tasks/{param}/taskProcessingResults/$count","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResultCount"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskProcessingResultSubject.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResultSubject","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/tasks/{param}/taskProcessingResults/{param}/subject","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResultSubject"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskProcessingResultSubjectMailboxSetting.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResultSubjectMailboxSetting","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/tasks/{param}/taskProcessingResults/{param}/subject/mailboxSettings","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResultSubjectMailboxSetting"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskProcessingResultSubjectServiceProvisioningError.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResultSubjectServiceProvisioningError","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/tasks/{param}/taskProcessingResults/{param}/subject/serviceProvisioningErrors","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResultSubjectServiceProvisioningError"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskProcessingResultSubjectServiceProvisioningErrorCount.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResultSubjectServiceProvisioningErrorCount","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/tasks/{param}/taskProcessingResults/{param}/subject/serviceProvisioningErrors/$count","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResultSubjectServiceProvisioningErrorCount"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskProcessingResultTask.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResultTask","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/tasks/{param}/taskProcessingResults/{param}/task","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResultTask"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskReport_Get.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskReport","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/taskReports/{param}","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskReport"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskReport_List.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskReport","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/taskReports","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskReport"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskReport.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskReport","","","dispatcher",""
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskReportCount.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportCount","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/taskReports/$count","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportCount"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskReportSummaryWithStartDateTimeWithEndDateTime.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportSummaryWithStartDateTimeWithEndDateTime","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/taskReports/summary(startDateTime={startDateTime},endDateTime={endDateTime})","mismatch","Invoke-MgSummaryIdentityGovernanceLifecycleWorkflowTaskReport"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskReportTask.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTask","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/taskReports/{param}/task","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTask"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskReportTaskDefinition.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskDefinition","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/taskReports/{param}/taskDefinition","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskDefinition"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResult_Get.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResult","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/taskReports/{param}/taskProcessingResults/{param}","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResult"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResult_List.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResult","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/taskReports/{param}/taskProcessingResults","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResult"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResult.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResult","","","dispatcher",""
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultCount.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultCount","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/taskReports/{param}/taskProcessingResults/$count","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultCount"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultSubject.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultSubject","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/taskReports/{param}/taskProcessingResults/{param}/subject","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultSubject"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultSubjectMailboxSetting.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultSubjectMailboxSetting","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/taskReports/{param}/taskProcessingResults/{param}/subject/mailboxSettings","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultSubjectMailboxSetting"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultSubjectServiceProvisioningError.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultSubjectServiceProvisioningError","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/taskReports/{param}/taskProcessingResults/{param}/subject/serviceProvisioningErrors","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultSubjectServiceProvisioningError"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultSubjectServiceProvisioningErrorCount.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultSubjectServiceProvisioningErrorCount","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/taskReports/{param}/taskProcessingResults/{param}/subject/serviceProvisioningErrors/$count","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultSubjectServiceProvisioningErrorCount"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultTask.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultTask","GET","/identityGovernance/lifecycleWorkflows/workflows/{param}/taskReports/{param}/taskProcessingResults/{param}/task","matched","Get-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultTask"
"Cmdlets","GetMgIdentityGovernanceLifecycleWorkflowTemplate_Get.g.cs","v1.0","Get-MgIdentityGovernanceLifecycleWorkflowTemplate","GET","/identityGovernance/lifecycleWorkflows/workflowTemplates/{param}","matched","Get-MgIdentityGovernanceLifecycleWorkflowTemplate"
