"Module","ApiVersion","Cmdlet","Verb","Noun","RequestPath","IsWorker","File"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceEntitlementManagementResourceRoleScopeRoleResourceScopeResourceUploadSession","Update","MgIdentityGovernanceEntitlementManagementResourceRoleScopeRoleResourceScopeResourceUploadSession","IdentityGovernance.EntitlementManagement.ResourceRoleScopes[AccessPackageResourceRoleScopeId].Role.Resource.Scopes[AccessPackageResourceScopeId].Resource.UploadSessions[CustomDataProvidedResourceUploadSessionId]","False","UpdateMgIdentityGovernanceEntitlementManagementResourceRoleScopeRoleResourceScopeResourceUploadSession.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceEntitlementManagementResourceRoleScopeRoleResourceUploadSession","Update","MgIdentityGovernanceEntitlementManagementResourceRoleScopeRoleResourceUploadSession","IdentityGovernance.EntitlementManagement.ResourceRoleScopes[AccessPackageResourceRoleScopeId].Role.Resource.UploadSessions[CustomDataProvidedResourceUploadSessionId]","False","UpdateMgIdentityGovernanceEntitlementManagementResourceRoleScopeRoleResourceUploadSession.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceEntitlementManagementResourceScopeResourceRoleResourceUploadSession","Update","MgIdentityGovernanceEntitlementManagementResourceScopeResourceRoleResourceUploadSession","IdentityGovernance.EntitlementManagement.Resources[AccessPackageResourceId].Scopes[AccessPackageResourceScopeId].Resource.Roles[AccessPackageResourceRoleId].Resource.UploadSessions[CustomDataProvidedResourceUploadSessionId]","False","UpdateMgIdentityGovernanceEntitlementManagementResourceScopeResourceRoleResourceUploadSession.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceEntitlementManagementResourceScopeResourceUploadSession","Update","MgIdentityGovernanceEntitlementManagementResourceScopeResourceUploadSession","IdentityGovernance.EntitlementManagement.Resources[AccessPackageResourceId].Scopes[AccessPackageResourceScopeId].Resource.UploadSessions[CustomDataProvidedResourceUploadSessionId]","False","UpdateMgIdentityGovernanceEntitlementManagementResourceScopeResourceUploadSession.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceEntitlementManagementResourceUploadSession","Update","MgIdentityGovernanceEntitlementManagementResourceUploadSession","IdentityGovernance.EntitlementManagement.Resources[AccessPackageResourceId].UploadSessions[CustomDataProvidedResourceUploadSessionId]","False","UpdateMgIdentityGovernanceEntitlementManagementResourceUploadSession.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflow","Update","MgIdentityGovernanceLifecycleWorkflow","IdentityGovernance.LifecycleWorkflows.Workflows[WorkflowId]","False","UpdateMgIdentityGovernanceLifecycleWorkflow.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowCreatedByMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowCreatedByMailboxSetting","IdentityGovernance.LifecycleWorkflows.Workflows[WorkflowId].CreatedBy.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowCreatedByMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowCustomTaskExtension","Update","MgIdentityGovernanceLifecycleWorkflowCustomTaskExtension","IdentityGovernance.LifecycleWorkflows.CustomTaskExtensions[CustomTaskExtensionId]","False","UpdateMgIdentityGovernanceLifecycleWorkflowCustomTaskExtension.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowCustomTaskExtensionCreatedByMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowCustomTaskExtensionCreatedByMailboxSetting","IdentityGovernance.LifecycleWorkflows.CustomTaskExtensions[CustomTaskExtensionId].CreatedBy.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowCustomTaskExtensionCreatedByMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowCustomTaskExtensionLastModifiedByMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowCustomTaskExtensionLastModifiedByMailboxSetting","IdentityGovernance.LifecycleWorkflows.CustomTaskExtensions[CustomTaskExtensionId].LastModifiedBy.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowCustomTaskExtensionLastModifiedByMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowDeletedItemWorkflowRunSubjectProcessingResultTaskProcessingResultSubjectMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowDeletedItemWorkflowRunSubjectProcessingResultTaskProcessingResultSubjectMailboxSetting","IdentityGovernance.LifecycleWorkflows.DeletedItems.Workflows[WorkflowId].Runs[RunId].SubjectProcessingResults[SubjectProcessingResultId].TaskProcessingResults[TaskProcessingResultId].Subject.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowDeletedItemWorkflowRunSubjectProcessingResultTaskProcessingResultSubjectMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowDeletedItemWorkflowSubjectProcessingResultTaskProcessingResultSubjectMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowDeletedItemWorkflowSubjectProcessingResultTaskProcessingResultSubjectMailboxSetting","IdentityGovernance.LifecycleWorkflows.DeletedItems.Workflows[WorkflowId].SubjectProcessingResults[SubjectProcessingResultId].TaskProcessingResults[TaskProcessingResultId].Subject.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowDeletedItemWorkflowSubjectProcessingResultTaskProcessingResultSubjectMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowDeletedItemWorkflowTask","Update","MgIdentityGovernanceLifecycleWorkflowDeletedItemWorkflowTask","IdentityGovernance.LifecycleWorkflows.DeletedItems.Workflows[WorkflowId].Tasks[TaskId]","False","UpdateMgIdentityGovernanceLifecycleWorkflowDeletedItemWorkflowTask.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowInsight","Update","MgIdentityGovernanceLifecycleWorkflowInsight","IdentityGovernance.LifecycleWorkflows.Insights","False","UpdateMgIdentityGovernanceLifecycleWorkflowInsight.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowLastModifiedByMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowLastModifiedByMailboxSetting","IdentityGovernance.LifecycleWorkflows.Workflows[WorkflowId].LastModifiedBy.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowLastModifiedByMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowRunSubjectProcessingResultTaskProcessingResultSubjectMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowRunSubjectProcessingResultTaskProcessingResultSubjectMailboxSetting","IdentityGovernance.LifecycleWorkflows.Workflows[WorkflowId].Runs[RunId].SubjectProcessingResults[SubjectProcessingResultId].TaskProcessingResults[TaskProcessingResultId].Subject.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowRunSubjectProcessingResultTaskProcessingResultSubjectMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowRunTaskProcessingResultSubjectMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowRunTaskProcessingResultSubjectMailboxSetting","IdentityGovernance.LifecycleWorkflows.Workflows[WorkflowId].Runs[RunId].TaskProcessingResults[TaskProcessingResultId].Subject.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowRunTaskProcessingResultSubjectMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSubjectMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSubjectMailboxSetting","IdentityGovernance.LifecycleWorkflows.Workflows[WorkflowId].Runs[RunId].UserProcessingResults[UserProcessingResultId].Subject.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowRunUserProcessingResultSubjectMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowSetting","Update","MgIdentityGovernanceLifecycleWorkflowSetting","IdentityGovernance.LifecycleWorkflows.Settings","False","UpdateMgIdentityGovernanceLifecycleWorkflowSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowSubjectProcessingResultTaskProcessingResultSubjectMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowSubjectProcessingResultTaskProcessingResultSubjectMailboxSetting","IdentityGovernance.LifecycleWorkflows.Workflows[WorkflowId].SubjectProcessingResults[SubjectProcessingResultId].TaskProcessingResults[TaskProcessingResultId].Subject.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowSubjectProcessingResultTaskProcessingResultSubjectMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowTask","Update","MgIdentityGovernanceLifecycleWorkflowTask","IdentityGovernance.LifecycleWorkflows.Workflows[WorkflowId].Tasks[TaskId]","False","UpdateMgIdentityGovernanceLifecycleWorkflowTask.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowTaskProcessingResultSubjectMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowTaskProcessingResultSubjectMailboxSetting","IdentityGovernance.LifecycleWorkflows.Workflows[WorkflowId].Tasks[TaskId].TaskProcessingResults[TaskProcessingResultId].Subject.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowTaskProcessingResultSubjectMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultSubjectMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultSubjectMailboxSetting","IdentityGovernance.LifecycleWorkflows.Workflows[WorkflowId].TaskReports[TaskReportId].TaskProcessingResults[TaskProcessingResultId].Subject.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowTaskReportTaskProcessingResultSubjectMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowTemplateTaskProcessingResultSubjectMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowTemplateTaskProcessingResultSubjectMailboxSetting","IdentityGovernance.LifecycleWorkflows.WorkflowTemplates[WorkflowTemplateId].Tasks[TaskId].TaskProcessingResults[TaskProcessingResultId].Subject.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowTemplateTaskProcessingResultSubjectMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowUserProcessingResultSubjectMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowUserProcessingResultSubjectMailboxSetting","IdentityGovernance.LifecycleWorkflows.Workflows[WorkflowId].UserProcessingResults[UserProcessingResultId].Subject.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowUserProcessingResultSubjectMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowVersionCreatedByMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowVersionCreatedByMailboxSetting","IdentityGovernance.LifecycleWorkflows.Workflows[WorkflowId].Versions[WorkflowVersionVersionNumber].CreatedBy.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowVersionCreatedByMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowVersionLastModifiedByMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowVersionLastModifiedByMailboxSetting","IdentityGovernance.LifecycleWorkflows.Workflows[WorkflowId].Versions[WorkflowVersionVersionNumber].LastModifiedBy.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowVersionLastModifiedByMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowVersionTask","Update","MgIdentityGovernanceLifecycleWorkflowVersionTask","IdentityGovernance.LifecycleWorkflows.Workflows[WorkflowId].Versions[WorkflowVersionVersionNumber].Tasks[TaskId]","False","UpdateMgIdentityGovernanceLifecycleWorkflowVersionTask.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceLifecycleWorkflowVersionTaskProcessingResultSubjectMailboxSetting","Update","MgIdentityGovernanceLifecycleWorkflowVersionTaskProcessingResultSubjectMailboxSetting","IdentityGovernance.LifecycleWorkflows.Workflows[WorkflowId].Versions[WorkflowVersionVersionNumber].Tasks[TaskId].TaskProcessingResults[TaskProcessingResultId].Subject.MailboxSettings","False","UpdateMgIdentityGovernanceLifecycleWorkflowVersionTaskProcessingResultSubjectMailboxSetting.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernancePrivilegedAccess","Update","MgIdentityGovernancePrivilegedAccess","IdentityGovernance.PrivilegedAccess","False","UpdateMgIdentityGovernancePrivilegedAccess.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernancePrivilegedAccessGroup","Update","MgIdentityGovernancePrivilegedAccessGroup","IdentityGovernance.PrivilegedAccess.Group","False","UpdateMgIdentityGovernancePrivilegedAccessGroup.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernancePrivilegedAccessGroupAssignmentApproval","Update","MgIdentityGovernancePrivilegedAccessGroupAssignmentApproval","IdentityGovernance.PrivilegedAccess.Group.AssignmentApprovals[ApprovalId]","False","UpdateMgIdentityGovernancePrivilegedAccessGroupAssignmentApproval.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernancePrivilegedAccessGroupAssignmentApprovalStage","Update","MgIdentityGovernancePrivilegedAccessGroupAssignmentApprovalStage","IdentityGovernance.PrivilegedAccess.Group.AssignmentApprovals[ApprovalId].Stages[ApprovalStageId]","False","UpdateMgIdentityGovernancePrivilegedAccessGroupAssignmentApprovalStage.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernancePrivilegedAccessGroupAssignmentSchedule","Update","MgIdentityGovernancePrivilegedAccessGroupAssignmentSchedule","IdentityGovernance.PrivilegedAccess.Group.AssignmentSchedules[PrivilegedAccessGroupAssignmentScheduleId]","False","UpdateMgIdentityGovernancePrivilegedAccessGroupAssignmentSchedule.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernancePrivilegedAccessGroupAssignmentScheduleInstance","Update","MgIdentityGovernancePrivilegedAccessGroupAssignmentScheduleInstance","IdentityGovernance.PrivilegedAccess.Group.AssignmentScheduleInstances[PrivilegedAccessGroupAssignmentScheduleInstanceId]","False","UpdateMgIdentityGovernancePrivilegedAccessGroupAssignmentScheduleInstance.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernancePrivilegedAccessGroupAssignmentScheduleRequest","Update","MgIdentityGovernancePrivilegedAccessGroupAssignmentScheduleRequest","IdentityGovernance.PrivilegedAccess.Group.AssignmentScheduleRequests[PrivilegedAccessGroupAssignmentScheduleRequestId]","False","UpdateMgIdentityGovernancePrivilegedAccessGroupAssignmentScheduleRequest.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernancePrivilegedAccessGroupEligibilitySchedule","Update","MgIdentityGovernancePrivilegedAccessGroupEligibilitySchedule","IdentityGovernance.PrivilegedAccess.Group.EligibilitySchedules[PrivilegedAccessGroupEligibilityScheduleId]","False","UpdateMgIdentityGovernancePrivilegedAccessGroupEligibilitySchedule.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernancePrivilegedAccessGroupEligibilityScheduleInstance","Update","MgIdentityGovernancePrivilegedAccessGroupEligibilityScheduleInstance","IdentityGovernance.PrivilegedAccess.Group.EligibilityScheduleInstances[PrivilegedAccessGroupEligibilityScheduleInstanceId]","False","UpdateMgIdentityGovernancePrivilegedAccessGroupEligibilityScheduleInstance.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernancePrivilegedAccessGroupEligibilityScheduleRequest","Update","MgIdentityGovernancePrivilegedAccessGroupEligibilityScheduleRequest","IdentityGovernance.PrivilegedAccess.Group.EligibilityScheduleRequests[PrivilegedAccessGroupEligibilityScheduleRequestId]","False","UpdateMgIdentityGovernancePrivilegedAccessGroupEligibilityScheduleRequest.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceTermsOfUseAgreement","Update","MgIdentityGovernanceTermsOfUseAgreement","IdentityGovernance.TermsOfUse.Agreements[AgreementId]","False","UpdateMgIdentityGovernanceTermsOfUseAgreement.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceTermsOfUseAgreementAcceptance","Update","MgIdentityGovernanceTermsOfUseAgreementAcceptance","IdentityGovernance.TermsOfUse.AgreementAcceptances[AgreementAcceptanceId]","False","UpdateMgIdentityGovernanceTermsOfUseAgreementAcceptance.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceTermsOfUseAgreementFile","Update","MgIdentityGovernanceTermsOfUseAgreementFile","IdentityGovernance.TermsOfUse.Agreements[AgreementId].File","False","UpdateMgIdentityGovernanceTermsOfUseAgreementFile.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceTermsOfUseAgreementFileLocalization","Update","MgIdentityGovernanceTermsOfUseAgreementFileLocalization","IdentityGovernance.TermsOfUse.Agreements[AgreementId].File.Localizations[AgreementFileLocalizationId]","False","UpdateMgIdentityGovernanceTermsOfUseAgreementFileLocalization.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceTermsOfUseAgreementFileLocalizationVersion","Update","MgIdentityGovernanceTermsOfUseAgreementFileLocalizationVersion","IdentityGovernance.TermsOfUse.Agreements[AgreementId].File.Localizations[AgreementFileLocalizationId].Versions[AgreementFileVersionId]","False","UpdateMgIdentityGovernanceTermsOfUseAgreementFileLocalizationVersion.g.cs"
"Identity.Governance","v1.0","Update-MgIdentityGovernanceTermsOfUseAgreementFileVersion","Update","MgIdentityGovernanceTermsOfUseAgreementFileVersion","IdentityGovernance.TermsOfUse.Agreements[AgreementId].Files[AgreementFileLocalizationId].Versions[AgreementFileVersionId]","False","UpdateMgIdentityGovernanceTermsOfUseAgreementFileVersion.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementDirectory","Update","MgRoleManagementDirectory","RoleManagement.Directory","False","UpdateMgRoleManagementDirectory.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementDirectoryResourceNamespace","Update","MgRoleManagementDirectoryResourceNamespace","RoleManagement.Directory.ResourceNamespaces[UnifiedRbacResourceNamespaceId]","False","UpdateMgRoleManagementDirectoryResourceNamespace.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementDirectoryResourceNamespaceResourceAction","Update","MgRoleManagementDirectoryResourceNamespaceResourceAction","RoleManagement.Directory.ResourceNamespaces[UnifiedRbacResourceNamespaceId].ResourceActions[UnifiedRbacResourceActionId]","False","UpdateMgRoleManagementDirectoryResourceNamespaceResourceAction.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementDirectoryRoleAssignment","Update","MgRoleManagementDirectoryRoleAssignment","RoleManagement.Directory.RoleAssignments[UnifiedRoleAssignmentId]","False","UpdateMgRoleManagementDirectoryRoleAssignment.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementDirectoryRoleAssignmentAppScope","Update","MgRoleManagementDirectoryRoleAssignmentAppScope","RoleManagement.Directory.RoleAssignments[UnifiedRoleAssignmentId].AppScope","False","UpdateMgRoleManagementDirectoryRoleAssignmentAppScope.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementDirectoryRoleAssignmentSchedule","Update","MgRoleManagementDirectoryRoleAssignmentSchedule","RoleManagement.Directory.RoleAssignmentSchedules[UnifiedRoleAssignmentScheduleId]","False","UpdateMgRoleManagementDirectoryRoleAssignmentSchedule.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementDirectoryRoleAssignmentScheduleInstance","Update","MgRoleManagementDirectoryRoleAssignmentScheduleInstance","RoleManagement.Directory.RoleAssignmentScheduleInstances[UnifiedRoleAssignmentScheduleInstanceId]","False","UpdateMgRoleManagementDirectoryRoleAssignmentScheduleInstance.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementDirectoryRoleAssignmentScheduleRequest","Update","MgRoleManagementDirectoryRoleAssignmentScheduleRequest","RoleManagement.Directory.RoleAssignmentScheduleRequests[UnifiedRoleAssignmentScheduleRequestId]","False","UpdateMgRoleManagementDirectoryRoleAssignmentScheduleRequest.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementDirectoryRoleDefinition","Update","MgRoleManagementDirectoryRoleDefinition","RoleManagement.Directory.RoleDefinitions[UnifiedRoleDefinitionId]","False","UpdateMgRoleManagementDirectoryRoleDefinition.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementDirectoryRoleDefinitionInheritPermissionFrom","Update","MgRoleManagementDirectoryRoleDefinitionInheritPermissionFrom","RoleManagement.Directory.RoleDefinitions[UnifiedRoleDefinitionId].InheritsPermissionsFrom[UnifiedRoleDefinitionId1]","False","UpdateMgRoleManagementDirectoryRoleDefinitionInheritPermissionFrom.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementDirectoryRoleEligibilitySchedule","Update","MgRoleManagementDirectoryRoleEligibilitySchedule","RoleManagement.Directory.RoleEligibilitySchedules[UnifiedRoleEligibilityScheduleId]","False","UpdateMgRoleManagementDirectoryRoleEligibilitySchedule.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementDirectoryRoleEligibilityScheduleInstance","Update","MgRoleManagementDirectoryRoleEligibilityScheduleInstance","RoleManagement.Directory.RoleEligibilityScheduleInstances[UnifiedRoleEligibilityScheduleInstanceId]","False","UpdateMgRoleManagementDirectoryRoleEligibilityScheduleInstance.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementDirectoryRoleEligibilityScheduleRequest","Update","MgRoleManagementDirectoryRoleEligibilityScheduleRequest","RoleManagement.Directory.RoleEligibilityScheduleRequests[UnifiedRoleEligibilityScheduleRequestId]","False","UpdateMgRoleManagementDirectoryRoleEligibilityScheduleRequest.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementEntitlementManagement","Update","MgRoleManagementEntitlementManagement","RoleManagement.EntitlementManagement","False","UpdateMgRoleManagementEntitlementManagement.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementEntitlementManagementResourceNamespace","Update","MgRoleManagementEntitlementManagementResourceNamespace","RoleManagement.EntitlementManagement.ResourceNamespaces[UnifiedRbacResourceNamespaceId]","False","UpdateMgRoleManagementEntitlementManagementResourceNamespace.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementEntitlementManagementResourceNamespaceResourceAction","Update","MgRoleManagementEntitlementManagementResourceNamespaceResourceAction","RoleManagement.EntitlementManagement.ResourceNamespaces[UnifiedRbacResourceNamespaceId].ResourceActions[UnifiedRbacResourceActionId]","False","UpdateMgRoleManagementEntitlementManagementResourceNamespaceResourceAction.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementEntitlementManagementRoleAssignment","Update","MgRoleManagementEntitlementManagementRoleAssignment","RoleManagement.EntitlementManagement.RoleAssignments[UnifiedRoleAssignmentId]","False","UpdateMgRoleManagementEntitlementManagementRoleAssignment.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementEntitlementManagementRoleAssignmentAppScope","Update","MgRoleManagementEntitlementManagementRoleAssignmentAppScope","RoleManagement.EntitlementManagement.RoleAssignments[UnifiedRoleAssignmentId].AppScope","False","UpdateMgRoleManagementEntitlementManagementRoleAssignmentAppScope.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementEntitlementManagementRoleAssignmentSchedule","Update","MgRoleManagementEntitlementManagementRoleAssignmentSchedule","RoleManagement.EntitlementManagement.RoleAssignmentSchedules[UnifiedRoleAssignmentScheduleId]","False","UpdateMgRoleManagementEntitlementManagementRoleAssignmentSchedule.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementEntitlementManagementRoleAssignmentScheduleInstance","Update","MgRoleManagementEntitlementManagementRoleAssignmentScheduleInstance","RoleManagement.EntitlementManagement.RoleAssignmentScheduleInstances[UnifiedRoleAssignmentScheduleInstanceId]","False","UpdateMgRoleManagementEntitlementManagementRoleAssignmentScheduleInstance.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementEntitlementManagementRoleAssignmentScheduleRequest","Update","MgRoleManagementEntitlementManagementRoleAssignmentScheduleRequest","RoleManagement.EntitlementManagement.RoleAssignmentScheduleRequests[UnifiedRoleAssignmentScheduleRequestId]","False","UpdateMgRoleManagementEntitlementManagementRoleAssignmentScheduleRequest.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementEntitlementManagementRoleDefinition","Update","MgRoleManagementEntitlementManagementRoleDefinition","RoleManagement.EntitlementManagement.RoleDefinitions[UnifiedRoleDefinitionId]","False","UpdateMgRoleManagementEntitlementManagementRoleDefinition.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementEntitlementManagementRoleDefinitionInheritPermissionFrom","Update","MgRoleManagementEntitlementManagementRoleDefinitionInheritPermissionFrom","RoleManagement.EntitlementManagement.RoleDefinitions[UnifiedRoleDefinitionId].InheritsPermissionsFrom[UnifiedRoleDefinitionId1]","False","UpdateMgRoleManagementEntitlementManagementRoleDefinitionInheritPermissionFrom.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementEntitlementManagementRoleEligibilitySchedule","Update","MgRoleManagementEntitlementManagementRoleEligibilitySchedule","RoleManagement.EntitlementManagement.RoleEligibilitySchedules[UnifiedRoleEligibilityScheduleId]","False","UpdateMgRoleManagementEntitlementManagementRoleEligibilitySchedule.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementEntitlementManagementRoleEligibilityScheduleInstance","Update","MgRoleManagementEntitlementManagementRoleEligibilityScheduleInstance","RoleManagement.EntitlementManagement.RoleEligibilityScheduleInstances[UnifiedRoleEligibilityScheduleInstanceId]","False","UpdateMgRoleManagementEntitlementManagementRoleEligibilityScheduleInstance.g.cs"
"Identity.Governance","v1.0","Update-MgRoleManagementEntitlementManagementRoleEligibilityScheduleRequest","Update","MgRoleManagementEntitlementManagementRoleEligibilityScheduleRequest","RoleManagement.EntitlementManagement.RoleEligibilityScheduleRequests[UnifiedRoleEligibilityScheduleRequestId]","False","UpdateMgRoleManagementEntitlementManagementRoleEligibilityScheduleRequest.g.cs"
"Identity.Partner","v1.0","Get-MgTenantRelationshipDelegatedAdminCustomer","Get","MgTenantRelationshipDelegatedAdminCustomer","(dispatcher)","False","GetMgTenantRelationshipDelegatedAdminCustomer.g.cs"
"Identity.Partner","v1.0","Get-MgTenantRelationshipDelegatedAdminCustomer_Get","Get","MgTenantRelationshipDelegatedAdminCustomer_Get","TenantRelationships.DelegatedAdminCustomers[DelegatedAdminCustomerId]","True","GetMgTenantRelationshipDelegatedAdminCustomer_Get.g.cs"
"Identity.Partner","v1.0","Get-MgTenantRelationshipDelegatedAdminCustomer_List","Get","MgTenantRelationshipDelegatedAdminCustomer_List","TenantRelationships.DelegatedAdminCustomers","True","GetMgTenantRelationshipDelegatedAdminCustomer_List.g.cs"
"Identity.Partner","v1.0","Get-MgTenantRelationshipDelegatedAdminCustomerCount","Get","MgTenantRelationshipDelegatedAdminCustomerCount","TenantRelationships.DelegatedAdminCustomers.Count","False","GetMgTenantRelationshipDelegatedAdminCustomerCount.g.cs"
"Identity.Partner","v1.0","Get-MgTenantRelationshipDelegatedAdminCustomerServiceManagementDetail","Get","MgTenantRelationshipDelegatedAdminCustomerServiceManagementDetail","(dispatcher)","False","GetMgTenantRelationshipDelegatedAdminCustomerServiceManagementDetail.g.cs"
